X,Y,Time
1733.0,1287.0,0.10692882537841797
1733.0,1287.0,0.1468977928161621
1733.0,1287.0,0.18331599235534668
1733.0,1287.0,0.21644902229309082
1733.0,1287.0,0.24518871307373047
1733.0,1287.0,0.2788259983062744
1733.0,1287.0,0.31872987747192383
1730.0,1286.0,0.3668348789215088
1730.0,1284.0,0.3955540657043457
1730.0,1284.0,0.4286830425262451
1730.0,1284.0,0.4592399597167969
1730.0,1284.0,0.48815393447875977
1730.0,1284.0,0.5193169116973877
1730.0,1284.0,0.5475759506225586
1730.0,1284.0,0.5804059505462646
1730.0,1284.0,0.6086139678955078
1730.0,1284.0,0.6349058151245117
1730.0,1284.0,0.6626689434051514
1729.0,1283.0,0.6931509971618652
1729.0,1283.0,0.7237849235534668
1729.0,1283.0,0.7510950565338135
1729.0,1283.0,0.7785007953643799
1729.0,1283.0,0.8097028732299805
1733.0,1287.0,0.8466408252716064
1733.0,1287.0,0.8801019191741943
1733.0,1286.0,0.9072408676147461
1733.0,1286.0,0.9316589832305908
1733.0,1286.0,0.9634099006652832
1733.0,1286.0,0.9913411140441895
1733.0,1286.0,1.022387981414795
1733.0,1286.0,1.0527658462524414
1733.0,1287.0,1.0805048942565918
1733.0,1287.0,1.1128649711608887
1733.0,1286.0,1.1392807960510254
1733.0,1286.0,1.1699528694152832
1733.0,1286.0,1.1991069316864014
1733.0,1286.0,1.2297799587249756
1733.0,1286.0,1.259483814239502
1730.0,1286.0,1.2879009246826172
1730.0,1286.0,1.324355125427246
1730.0,1286.0,1.3573517799377441
1730.0,1284.0,1.395359992980957
1730.0,1284.0,1.4261267185211182
1730.0,1284.0,1.4757640361785889
1730.0,1284.0,1.512281894683838
1730.0,1284.0,1.5472829341888428
1730.0,1284.0,1.5757858753204346
1730.0,1284.0,1.611698865890503
1730.0,1284.0,1.6435508728027344
1730.0,1284.0,1.6698827743530273
1730.0,1284.0,1.6980528831481934
1730.0,1284.0,1.7274198532104492
1730.0,1284.0,1.7585978507995605
1730.0,1284.0,1.7863209247589111
1733.0,1287.0,1.820909023284912
1733.0,1287.0,1.8518457412719727
1733.0,1286.0,1.8838777542114258
1733.0,1286.0,1.9156568050384521
1733.0,1286.0,1.94142484664917
