X,Y,Time
1911.0,1400.0,0.11194705963134766
1915.0,1403.0,0.18768692016601562
1915.0,1403.0,0.2668569087982178
1916.0,1403.0,0.3927268981933594
1916.0,1404.0,0.49361681938171387
1916.0,1403.0,0.5637059211730957
1910.0,1401.0,0.607280969619751
1910.0,1400.0,0.6485240459442139
1910.0,1400.0,0.7017507553100586
1911.0,1400.0,0.7502908706665039
1911.0,1400.0,0.7973787784576416
1911.0,1400.0,0.845294713973999
1911.0,1400.0,0.89385986328125
1911.0,1399.0,0.9395108222961426
1911.0,1399.0,0.9920740127563477
1910.0,1400.0,1.0412449836730957
1911.0,1401.0,1.0853807926177979
1911.0,1401.0,1.1355409622192383
1915.0,1403.0,1.1910638809204102
1915.0,1403.0,1.2356288433074951
1915.0,1403.0,1.2937428951263428
1915.0,1403.0,1.3493566513061523
1916.0,1404.0,1.4062867164611816
1916.0,1403.0,1.4529778957366943
1916.0,1403.0,1.5071938037872314
1916.0,1403.0,1.5600357055664062
1911.0,1401.0,1.6130738258361816
1911.0,1401.0,1.6712970733642578
1911.0,1400.0,1.713850736618042
1911.0,1400.0,1.7541179656982422
1911.0,1400.0,1.7976949214935303
1911.0,1399.0,1.843414068222046
1911.0,1399.0,1.889805793762207
1911.0,1400.0,1.9472827911376953
1911.0,1400.0,1.9930670261383057
1911.0,1400.0,2.0330069065093994
1910.0,1400.0,2.0743649005889893
1915.0,1402.0,2.1157147884368896
1915.0,1402.0,2.163105010986328
1915.0,1403.0,2.2096898555755615
1915.0,1403.0,2.2565667629241943
1916.0,1404.0,2.305485725402832
1916.0,1403.0,2.3480329513549805
1916.0,1403.0,2.3986167907714844
1915.0,1402.0,2.446100950241089
1916.0,1403.0,2.492281913757324
1916.0,1403.0,2.541644811630249
1911.0,1401.0,2.5913448333740234
1911.0,1401.0,2.6370797157287598
1911.0,1401.0,2.682924747467041
1911.0,1400.0,2.7337169647216797
1911.0,1400.0,2.78035569190979
1910.0,1399.0,2.8302998542785645
1910.0,1400.0,2.8797998428344727
1910.0,1400.0,2.9273719787597656
1910.0,1400.0,2.979167938232422
1910.0,1399.0,3.0335068702697754
1910.0,1399.0,3.0844578742980957
1915.0,1403.0,3.1403849124908447
1915.0,1403.0,3.189659833908081
1915.0,1403.0,3.231034755706787
1915.0,1403.0,3.2829740047454834
1915.0,1402.0,3.335725784301758
1915.0,1403.0,3.380922794342041
1915.0,1403.0,3.429825782775879
1916.0,1403.0,3.479346990585327
1915.0,1403.0,3.524117946624756
1915.0,1403.0,3.570605754852295
1910.0,1401.0,3.618264675140381
1910.0,1401.0,3.6633780002593994
1910.0,1400.0,3.710441827774048
1911.0,1400.0,3.752027750015259
1911.0,1400.0,3.80190372467041
1911.0,1400.0,3.851301908493042
1911.0,1400.0,3.8958659172058105
1911.0,1400.0,3.941990852355957
1911.0,1400.0,3.994649887084961
1911.0,1400.0,4.04615592956543
1913.0,1402.0,4.100600719451904
1915.0,1403.0,4.147056818008423
1915.0,1402.0,4.188896894454956
1915.0,1402.0,4.237227916717529
1915.0,1403.0,4.28832483291626
1915.0,1403.0,4.345229864120483
1915.0,1403.0,4.392136812210083
1915.0,1403.0,4.439865827560425
1915.0,1403.0,4.481159925460815
1915.0,1403.0,4.525460958480835
1910.0,1400.0,4.56574273109436
1910.0,1400.0,4.614713907241821
1911.0,1401.0,4.66414475440979
1911.0,1401.0,4.704782724380493
1911.0,1401.0,4.746841907501221
1911.0,1400.0,4.786460876464844
1911.0,1400.0,4.830848932266235
1911.0,1400.0,4.8735597133636475
1911.0,1400.0,4.913964748382568
1911.0,1400.0,4.95713210105896
1911.0,1400.0,4.998802900314331
1911.0,1400.0,5.039982795715332
1910.0,1400.0,5.080146789550781
1910.0,1400.0,5.123081922531128
1915.0,1403.0,5.165927886962891
1915.0,1403.0,5.20870304107666
