X,Y,Time
1759,2900,0.055696964263916016
1759,2900,0.1468029022216797
1759,2900,0.17601895332336426
1759,2900,0.2027428150177002
1759,2900,0.23833489418029785
1759,2900,0.31101179122924805
1753,2910,0.3483247756958008
1753,2910,0.3758847713470459
1753,2910,0.40229082107543945
1753,2910,0.42881107330322266
1753,2910,0.45521068572998047
1753,2910,0.4814579486846924
1753,2910,0.5127229690551758
1753,2910,0.5524139404296875
1624,2934,0.5824320316314697
1624,2934,0.6095218658447266
1624,2934,0.6366028785705566
1624,2934,0.6631808280944824
1624,2934,0.6893188953399658
1624,2934,0.7171409130096436
1624,2934,0.747046947479248
1624,2934,0.7735288143157959
1624,2934,0.7997419834136963
1624,2934,0.8517038822174072
1747,2912,0.8853027820587158
1747,2912,0.9121859073638916
1747,2912,0.9391868114471436
1747,2912,0.9657938480377197
1747,2912,0.9923117160797119
1747,2912,1.0188908576965332
1747,2912,1.0468778610229492
1747,2912,1.077467918395996
1747,2912,1.1193716526031494
1747,2912,1.1628029346466064
1714,2898,1.1936688423156738
1714,2898,1.2219018936157227
1714,2898,1.249328851699829
1714,2898,1.2761070728302002
1714,2898,1.3098998069763184
1714,2898,1.343202829360962
1714,2898,1.3774118423461914
1714,2898,1.4145588874816895
1714,2898,1.457190990447998
1709,2900,1.4899609088897705
1709,2900,1.5217328071594238
1709,2900,1.556717872619629
1709,2900,1.589663028717041
1709,2900,1.6190028190612793
1709,2900,1.6483278274536133
1709,2900,1.6779398918151855
1709,2900,1.7131338119506836
1709,2900,1.7515637874603271
1734,2911,1.782510757446289
1734,2911,1.8103046417236328
1734,2911,1.8369557857513428
1734,2911,1.8632688522338867
1734,2911,1.8899388313293457
1734,2911,1.9176757335662842
1734,2911,1.9450807571411133
1734,2911,1.9713187217712402
1734,2911,2.0102248191833496
1734,2911,2.0486719608306885
1722,2907,2.083189010620117
1722,2907,2.1143839359283447
1722,2907,2.144643783569336
1722,2907,2.1781387329101562
1722,2907,2.2152929306030273
1722,2907,2.2544808387756348
1722,2907,2.29187273979187
1722,2907,2.3313496112823486
1471,2924,2.3618099689483643
1471,2924,2.388744831085205
1471,2924,2.4153668880462646
1471,2924,2.442614793777466
1471,2924,2.4693849086761475
1471,2924,2.4964497089385986
1471,2924,2.523301839828491
1471,2924,2.5493829250335693
1471,2924,2.5761258602142334
1471,2924,2.620400905609131
1664,2918,2.6505308151245117
1664,2918,2.677032947540283
1664,2918,2.703591823577881
1664,2918,2.7314858436584473
1664,2918,2.7612578868865967
1664,2918,2.788827896118164
1664,2918,2.816234827041626
1664,2918,2.8427417278289795
1664,2918,2.86891770362854
1664,2918,2.9080278873443604
1664,2918,2.93839693069458
1599,2919,2.969191789627075
1599,2919,2.9959256649017334
1599,2919,3.022385835647583
1599,2919,3.0491600036621094
1599,2919,3.0762879848480225
1599,2919,3.1027069091796875
1599,2919,3.129415988922119
1599,2919,3.156503677368164
1599,2919,3.191481828689575
1599,2919,3.2266366481781006
1593,2919,3.258924722671509
1593,2919,3.286207914352417
1593,2919,3.3129076957702637
1593,2919,3.3396799564361572
1593,2919,3.366529703140259
1593,2919,3.393542766571045
1593,2919,3.4200599193573
1593,2919,3.446809768676758
1593,2919,3.4771347045898438
1593,2919,3.51924204826355
1706,2912,3.5488758087158203
1706,2912,3.575244665145874
1706,2912,3.601651906967163
1706,2912,3.628237724304199
1706,2912,3.6545848846435547
1706,2912,3.681497812271118
1706,2912,3.7078280448913574
1706,2912,3.735635995864868
1706,2912,3.765523910522461
1706,2912,3.805957794189453
1465,2927,3.835622787475586
1465,2927,3.8622288703918457
1465,2927,3.888845682144165
1465,2927,3.915111780166626
1465,2927,3.9432320594787598
1465,2927,3.969874858856201
1465,2927,3.9967477321624756
1465,2927,4.023860931396484
1465,2927,4.050310850143433
1465,2927,4.089239835739136
1465,2927,4.11798095703125
1458,2929,4.147681713104248
1458,2929,4.174256801605225
1458,2929,4.200939655303955
1458,2929,4.228697776794434
1458,2929,4.256556749343872
1458,2929,4.2826948165893555
1458,2929,4.30951189994812
1458,2929,4.336320638656616
1458,2929,4.368944883346558
1458,2929,4.406562805175781
1459,2930,4.4364659786224365
1459,2930,4.46285080909729
1459,2930,4.489296913146973
1459,2930,4.5155088901519775
1459,2930,4.5420448780059814
1459,2930,4.568249702453613
1459,2930,4.594522953033447
1459,2930,4.62091588973999
1459,2930,4.646998643875122
1459,2930,4.69225287437439
1593,2920,4.722870826721191
1593,2920,4.750546932220459
1593,2920,4.778833866119385
1593,2920,4.805416822433472
1593,2920,4.832072973251343
1593,2920,4.858634948730469
1593,2920,4.884804725646973
1593,2920,4.911552667617798
1593,2920,4.9382688999176025
1593,2920,4.976132869720459
1593,2920,5.006869792938232
1625,2896,5.036931753158569
1625,2896,5.063892841339111
1625,2896,5.090766906738281
1625,2896,5.117307901382446
1625,2896,5.144713878631592
1625,2896,5.171276807785034
1625,2896,5.200387716293335
1625,2896,5.227600812911987
1625,2896,5.263286828994751
1625,2896,5.299522876739502
1671,2908,5.329744815826416
1671,2908,5.355910778045654
1671,2908,5.38213586807251
1671,2908,5.409247875213623
1671,2908,5.435741901397705
1671,2908,5.462117910385132
1671,2908,5.48846960067749
1671,2908,5.514704942703247
1671,2908,5.544305801391602
1671,2908,5.582201719284058
1439,2928,5.612117767333984
1439,2928,5.638658761978149
1439,2928,5.665081739425659
1439,2928,5.691429853439331
1439,2928,5.717542886734009
1439,2928,5.745477914810181
1439,2928,5.773592710494995
1439,2928,5.800104856491089
1439,2928,5.826854944229126
1439,2928,5.865158796310425
1439,2928,5.894871711730957
1428,2924,5.924840927124023
1428,2924,5.951618671417236
1428,2924,5.978019714355469
1428,2924,6.004259824752808
1428,2924,6.030412673950195
1428,2924,6.063640832901001
1428,2924,6.090892791748047
1428,2924,6.118724822998047
1428,2924,6.157079696655273
1428,2924,6.195052862167358
1576,2934,6.236694812774658
1576,2934,6.282073736190796
1576,2934,6.312737703323364
1576,2934,6.345682859420776
1576,2934,6.377834796905518
1576,2934,6.404602766036987
1576,2934,6.435516834259033
1576,2934,6.4740118980407715
1595,2908,6.504124879837036
1595,2908,6.530207872390747
1595,2908,6.565947771072388
1595,2908,6.604375839233398
1595,2908,6.630883693695068
1595,2908,6.657554864883423
1595,2908,6.684531927108765
1595,2908,6.7121076583862305
1595,2908,6.752975940704346
1595,2908,6.793885946273804
1692,2914,6.826632976531982
1692,2914,6.854698657989502
1692,2914,6.885619878768921
1692,2914,6.913155794143677
1692,2914,6.941441774368286
