X,Y,Time
1714.0,1331.0,0.09765911102294922
1713.0,1326.0,0.13862299919128418
1715.0,1331.0,0.17249011993408203
1715.0,1331.0,0.20910000801086426
1716.0,1328.0,0.2405109405517578
1716.0,1328.0,0.27344799041748047
1713.0,1326.0,0.30456113815307617
1713.0,1326.0,0.3367931842803955
1715.0,1331.0,0.3672780990600586
1715.0,1331.0,0.402310848236084
1716.0,1328.0,0.4371011257171631
1716.0,1328.0,0.4741029739379883
1716.0,1328.0,0.5090310573577881
1715.0,1331.0,0.543658971786499
1715.0,1331.0,0.5733561515808105
1713.0,1326.0,0.603736162185669
1713.0,1326.0,0.6337831020355225
1715.0,1328.0,0.664769172668457
1715.0,1328.0,0.7110500335693359
1716.0,1332.0,0.742588996887207
1716.0,1332.0,0.7806611061096191
1713.0,1326.0,0.828942060470581
1713.0,1326.0,0.8958032131195068
1714.0,1330.0,0.9477200508117676
1716.0,1328.0,0.9833481311798096
1716.0,1328.0,1.023766040802002
1713.0,1326.0,1.0541892051696777
1713.0,1326.0,1.0864288806915283
1713.0,1329.0,1.116335153579712
1713.0,1329.0,1.150278091430664
1716.0,1328.0,1.1840362548828125
1716.0,1328.0,1.2314660549163818
1716.0,1331.0,1.2759361267089844
1716.0,1331.0,1.3265180587768555
1713.0,1326.0,1.3717451095581055
1713.0,1326.0,1.416309118270874
1716.0,1331.0,1.4604642391204834
1716.0,1332.0,1.4970080852508545
1716.0,1332.0,1.5456068515777588
1713.0,1329.0,1.5969531536102295
1713.0,1326.0,1.6351532936096191
1713.0,1326.0,1.6716139316558838
1716.0,1331.0,1.7079579830169678
1716.0,1331.0,1.7514100074768066
1713.0,1329.0,1.7915420532226562
1713.0,1329.0,1.8357350826263428
1713.0,1325.0,1.8807423114776611
1713.0,1325.0,1.9258689880371094
1716.0,1331.0,1.9648382663726807
1716.0,1328.0,1.9995269775390625
1716.0,1328.0,2.0368010997772217
1713.0,1326.0,2.066934108734131
1713.0,1326.0,2.0989630222320557
1713.0,1326.0,2.1296119689941406
1716.0,1331.0,2.1588170528411865
1716.0,1331.0,2.188606023788452
1716.0,1328.0,2.2184770107269287
1716.0,1328.0,2.2518389225006104
1716.0,1328.0,2.286837100982666
1714.0,1329.0,2.336236000061035
1713.0,1326.0,2.377275228500366
1713.0,1326.0,2.4235880374908447
1716.0,1332.0,2.4653661251068115
1716.0,1332.0,2.5098249912261963
1713.0,1329.0,2.5491650104522705
1713.0,1329.0,2.584228038787842
1713.0,1326.0,2.6198551654815674
1713.0,1326.0,2.6508049964904785
1716.0,1331.0,2.683190107345581
1716.0,1331.0,2.727128028869629
1716.0,1328.0,2.775036096572876
1716.0,1328.0,2.8145699501037598
1713.0,1326.0,2.861467123031616
1715.0,1328.0,2.8986592292785645
1715.0,1328.0,2.9281022548675537
1716.0,1328.0,2.9584572315216064
1716.0,1328.0,2.990708112716675
1716.0,1328.0,3.0225491523742676
1713.0,1329.0,3.050459861755371
1713.0,1329.0,3.0801689624786377
1713.0,1326.0,3.109995126724243
1713.0,1326.0,3.145292043685913
1716.0,1328.0,3.1747610569000244
1716.0,1328.0,3.2032289505004883
1716.0,1328.0,3.23888897895813
1713.0,1329.0,3.266695022583008
1713.0,1329.0,3.298859119415283
1713.0,1329.0,3.329223871231079
1713.0,1329.0,3.3647310733795166
1716.0,1328.0,3.3943910598754883
1716.0,1328.0,3.4317052364349365
1716.0,1328.0,3.4741790294647217
1716.0,1328.0,3.520967960357666
1713.0,1326.0,3.5612051486968994
1713.0,1326.0,3.5950660705566406
1716.0,1331.0,3.624178886413574
1716.0,1331.0,3.6593751907348633
1716.0,1331.0,3.7019340991973877
1715.0,1328.0,3.7494571208953857
1713.0,1330.0,3.7869460582733154
1713.0,1330.0,3.8272719383239746
1713.0,1325.0,3.8600289821624756
1713.0,1325.0,3.891883134841919
1716.0,1328.0,3.9210920333862305
1716.0,1328.0,3.952911138534546
1716.0,1328.0,3.9848101139068604
1714.0,1331.0,4.020742893218994
1714.0,1331.0,4.059311151504517
1714.0,1325.0,4.091318130493164
1714.0,1325.0,4.125509262084961
1715.0,1331.0,4.154093027114868
1715.0,1331.0,4.184061050415039
1716.0,1328.0,4.214205980300903
1716.0,1328.0,4.24383807182312
1716.0,1328.0,4.281952142715454
1713.0,1326.0,4.319947004318237
1713.0,1326.0,4.355929136276245
1715.0,1331.0,4.3892130851745605
1715.0,1331.0,4.424506187438965
1716.0,1328.0,4.457709074020386
1716.0,1328.0,4.491739273071289
1715.0,1332.0,4.520326137542725
1715.0,1332.0,4.557482957839966
