X,Y,Time
1716.0,1327.0,0.09261608123779297
1716.0,1327.0,0.12457776069641113
1716.0,1327.0,0.15869903564453125
1716.0,1327.0,0.18932890892028809
1716.0,1327.0,0.22986102104187012
1717.0,1326.0,0.26194214820861816
1717.0,1326.0,0.294996976852417
1717.0,1326.0,0.32819414138793945
1716.0,1327.0,0.3591487407684326
1716.0,1327.0,0.4010498523712158
1716.0,1327.0,0.43547606468200684
1716.0,1327.0,0.469221830368042
1716.0,1327.0,0.5004899501800537
1716.0,1327.0,0.534796953201294
1716.0,1327.0,0.5657470226287842
1716.0,1327.0,0.5999009609222412
1716.0,1327.0,0.6305880546569824
1716.0,1327.0,0.6625418663024902
1716.0,1327.0,0.6934537887573242
1716.0,1327.0,0.7236077785491943
1716.0,1327.0,0.7531590461730957
1716.0,1327.0,0.7819421291351318
1716.0,1327.0,0.8190610408782959
1716.0,1327.0,0.8496429920196533
1716.0,1327.0,0.8820309638977051
1716.0,1327.0,0.914924144744873
1716.0,1327.0,0.9472520351409912
1716.0,1327.0,0.9814410209655762
1715.0,1327.0,1.0115280151367188
1715.0,1327.0,1.044442892074585
1716.0,1327.0,1.0755698680877686
1716.0,1327.0,1.1193621158599854
1716.0,1327.0,1.1612579822540283
1716.0,1327.0,1.202199935913086
1716.0,1327.0,1.2320058345794678
1716.0,1327.0,1.2681500911712646
1717.0,1326.0,1.3022050857543945
1717.0,1326.0,1.3429179191589355
1716.0,1327.0,1.380985975265503
1716.0,1327.0,1.4168689250946045
1716.0,1327.0,1.4450528621673584
1716.0,1327.0,1.4747788906097412
1716.0,1327.0,1.5066869258880615
1716.0,1327.0,1.5396218299865723
1716.0,1327.0,1.5791161060333252
1716.0,1327.0,1.612135887145996
1716.0,1327.0,1.644460916519165
1716.0,1327.0,1.6799190044403076
1716.0,1327.0,1.71635103225708
1716.0,1327.0,1.7561869621276855
1716.0,1327.0,1.791801929473877
1716.0,1327.0,1.828268051147461
1716.0,1327.0,1.8596179485321045
1715.0,1327.0,1.889267921447754
1715.0,1327.0,1.920957088470459
1715.0,1327.0,1.9503371715545654
1716.0,1327.0,1.9798409938812256
1716.0,1327.0,2.012615919113159
1717.0,1326.0,2.0417628288269043
1717.0,1326.0,2.080609083175659
1716.0,1327.0,2.1138150691986084
1716.0,1327.0,2.151526927947998
1716.0,1327.0,2.1805830001831055
1716.0,1327.0,2.2105538845062256
1716.0,1327.0,2.243586778640747
1716.0,1327.0,2.2725729942321777
1716.0,1327.0,2.3076088428497314
1716.0,1327.0,2.3381950855255127
1716.0,1327.0,2.371828079223633
1716.0,1327.0,2.401392936706543
1716.0,1327.0,2.4297139644622803
1716.0,1327.0,2.46089506149292
1716.0,1327.0,2.4919397830963135
1716.0,1327.0,2.5246200561523438
1716.0,1327.0,2.5544588565826416
1716.0,1327.0,2.5844149589538574
1716.0,1327.0,2.6197049617767334
1716.0,1327.0,2.6526758670806885
1716.0,1327.0,2.6884689331054688
1717.0,1326.0,2.7182648181915283
1717.0,1326.0,2.7507729530334473
1716.0,1327.0,2.779088020324707
1716.0,1327.0,2.8101258277893066
1716.0,1327.0,2.8406269550323486
1716.0,1327.0,2.8724939823150635
1716.0,1327.0,2.911926031112671
1716.0,1326.0,2.948119878768921
1716.0,1326.0,2.9813029766082764
1716.0,1327.0,3.010434150695801
1716.0,1327.0,3.0445268154144287
1716.0,1327.0,3.074908971786499
1716.0,1327.0,3.105923891067505
1716.0,1327.0,3.13509202003479
1716.0,1327.0,3.1664600372314453
1716.0,1327.0,3.197260856628418
1717.0,1326.0,3.2288010120391846
1717.0,1326.0,3.2663049697875977
1717.0,1326.0,3.297100782394409
1717.0,1326.0,3.329162120819092
1717.0,1326.0,3.360074043273926
1716.0,1327.0,3.3934621810913086
1716.0,1327.0,3.428406000137329
1716.0,1327.0,3.458962917327881
1716.0,1327.0,3.4923269748687744
1717.0,1326.0,3.5216448307037354
1717.0,1326.0,3.5567638874053955
1716.0,1327.0,3.5865581035614014
1716.0,1327.0,3.6191470623016357
1716.0,1327.0,3.6542208194732666
1716.0,1327.0,3.6857800483703613
1716.0,1327.0,3.7189388275146484
1717.0,1326.0,3.750903844833374
1717.0,1326.0,3.7838499546051025
1716.0,1327.0,3.818211793899536
1716.0,1327.0,3.8528478145599365
1716.0,1327.0,3.882478952407837
1716.0,1327.0,3.9101898670196533
1716.0,1327.0,3.944040060043335
1716.0,1327.0,3.9746761322021484
1716.0,1327.0,4.00925087928772
1717.0,1326.0,4.039376974105835
1717.0,1326.0,4.0743958950042725
1717.0,1326.0,4.1037750244140625
1716.0,1327.0,4.135174989700317
1716.0,1327.0,4.167435169219971
1716.0,1327.0,4.196649074554443
1716.0,1327.0,4.229634761810303
1716.0,1327.0,4.259607791900635
1716.0,1327.0,4.293041944503784
1716.0,1327.0,4.324518918991089
1716.0,1327.0,4.35541296005249
1716.0,1327.0,4.3869030475616455
1717.0,1326.0,4.415102005004883
1717.0,1326.0,4.448127031326294
1715.0,1326.0,4.480494976043701
1715.0,1326.0,4.52016806602478
1716.0,1327.0,4.553817987442017
1716.0,1327.0,4.592444896697998
1716.0,1327.0,4.629194021224976
1716.0,1327.0,4.661884069442749
1716.0,1327.0,4.691809177398682
1716.0,1327.0,4.722815036773682
1716.0,1327.0,4.755164861679077
1716.0,1327.0,4.785490036010742
1716.0,1327.0,4.821491003036499
1716.0,1327.0,4.852535009384155
1716.0,1327.0,4.883603096008301
1716.0,1327.0,4.91285514831543
1717.0,1326.0,4.940961122512817
1717.0,1326.0,4.9705469608306885
1716.0,1327.0,5.001133918762207
1716.0,1327.0,5.036255121231079
1717.0,1326.0,5.06627893447876
1717.0,1326.0,5.096137046813965
1717.0,1326.0,5.128249883651733
1715.0,1326.0,5.15854811668396
1715.0,1326.0,5.190880060195923
1716.0,1327.0,5.22226095199585
1716.0,1327.0,5.259415149688721
1716.0,1327.0,5.289711952209473
1716.0,1327.0,5.3247270584106445
1716.0,1327.0,5.35922908782959
1716.0,1327.0,5.389697074890137
1716.0,1327.0,5.424134016036987
1716.0,1327.0,5.45429801940918
1716.0,1327.0,5.486159801483154
1716.0,1327.0,5.5165510177612305
1716.0,1327.0,5.547806978225708
1716.0,1327.0,5.579978942871094
1716.0,1326.0,5.609506845474243
1716.0,1326.0,5.643318176269531
1717.0,1326.0,5.67425012588501
1717.0,1326.0,5.70819091796875
1716.0,1327.0,5.738930940628052
1716.0,1327.0,5.772459983825684
1716.0,1327.0,5.802956819534302
1717.0,1326.0,5.83436393737793
1717.0,1326.0,5.868870973587036
1716.0,1326.0,5.903125047683716
1716.0,1326.0,5.936781883239746
1716.0,1327.0,5.967789888381958
1716.0,1327.0,6.003756761550903
1716.0,1327.0,6.035202980041504
1716.0,1327.0,6.067933082580566
1716.0,1327.0,6.105642080307007
1717.0,1326.0,6.141649961471558
1717.0,1326.0,6.1718339920043945
1716.0,1327.0,6.201107025146484
1716.0,1327.0,6.230188846588135
1716.0,1327.0,6.2586829662323
1716.0,1327.0,6.297003984451294
1717.0,1326.0,6.32790207862854
1717.0,1326.0,6.359766006469727
1717.0,1326.0,6.3924970626831055
1717.0,1326.0,6.424919128417969
1717.0,1326.0,6.455138921737671
1716.0,1327.0,6.48431396484375
1716.0,1327.0,6.517708778381348
1716.0,1327.0,6.5460100173950195
1716.0,1327.0,6.575841903686523
1716.0,1327.0,6.607653856277466
1715.0,1326.0,6.637938022613525
1715.0,1326.0,6.67166805267334
1716.0,1327.0,6.701354026794434
1716.0,1327.0,6.734167098999023
1716.0,1327.0,6.763702154159546
1716.0,1327.0,6.793731927871704
1716.0,1327.0,6.826038122177124
1717.0,1326.0,6.8583598136901855
1717.0,1326.0,6.892385005950928
1717.0,1326.0,6.924030065536499
1717.0,1326.0,6.959552049636841
1716.0,1327.0,6.990463018417358
1716.0,1327.0,7.019725799560547
1716.0,1327.0,7.051609992980957
1717.0,1326.0,7.0822248458862305
1717.0,1326.0,7.116469144821167
1715.0,1327.0,7.144492864608765
1715.0,1327.0,7.17400598526001
1715.0,1327.0,7.20514702796936
1716.0,1327.0,7.235994815826416
1716.0,1327.0,7.269917964935303
1717.0,1326.0,7.301193952560425
1717.0,1326.0,7.33722996711731
1715.0,1326.0,7.371233940124512
1715.0,1326.0,7.408699035644531
1717.0,1326.0,7.440073013305664
1717.0,1326.0,7.47441291809082
1717.0,1326.0,7.506361961364746
1716.0,1327.0,7.5368640422821045
1716.0,1327.0,7.572691917419434
1716.0,1327.0,7.602167129516602
1716.0,1327.0,7.633208990097046
1717.0,1326.0,7.661355972290039
1717.0,1326.0,7.691044807434082
1717.0,1326.0,7.722318887710571
1716.0,1327.0,7.753170013427734
1716.0,1327.0,7.788120985031128
1716.0,1327.0,7.816792964935303
1716.0,1327.0,7.851458787918091
1716.0,1327.0,7.880688905715942
1716.0,1327.0,7.909198999404907
1716.0,1327.0,7.941817998886108
1716.0,1327.0,7.97419810295105
1716.0,1327.0,8.007230043411255
1716.0,1327.0,8.03806185722351
1716.0,1327.0,8.075647115707397
1717.0,1326.0,8.104420900344849
1717.0,1326.0,8.132499933242798
1717.0,1326.0,8.163465976715088
1716.0,1327.0,8.194319009780884
1716.0,1327.0,8.228018999099731
1716.0,1327.0,8.258214950561523
1716.0,1327.0,8.294217109680176
1716.0,1327.0,8.326841831207275
1716.0,1327.0,8.359431982040405
1716.0,1327.0,8.396065950393677
1716.0,1327.0,8.430140018463135
1716.0,1327.0,8.462203979492188
1716.0,1327.0,8.492878913879395
1716.0,1327.0,8.523283004760742
1716.0,1326.0,8.55260705947876
1716.0,1326.0,8.582306861877441
1716.0,1326.0,8.615797996520996
1716.0,1327.0,8.649924993515015
1716.0,1327.0,8.684905052185059
1716.0,1327.0,8.718178749084473
1716.0,1327.0,8.751321792602539
1716.0,1327.0,8.783591032028198
1716.0,1327.0,8.818277835845947
1716.0,1327.0,8.852237939834595
1716.0,1327.0,8.88880181312561
1716.0,1327.0,8.921510934829712
1716.0,1327.0,8.952383041381836
1716.0,1327.0,8.982071161270142
1716.0,1327.0,9.010174036026001
1716.0,1327.0,9.041064977645874
1717.0,1326.0,9.069639921188354
1717.0,1326.0,9.102091073989868
1717.0,1326.0,9.136823177337646
1716.0,1327.0,9.170156002044678
1716.0,1327.0,9.200827836990356
1716.0,1327.0,9.229286909103394
1716.0,1327.0,9.2602059841156
1716.0,1327.0,9.288881063461304
1716.0,1327.0,9.321432828903198
1716.0,1327.0,9.36043405532837
1716.0,1327.0,9.394499778747559
1716.0,1327.0,9.430886030197144
1716.0,1327.0,9.462978839874268
1716.0,1327.0,9.503509998321533
1716.0,1327.0,9.541399002075195
1716.0,1327.0,9.57951283454895
1716.0,1327.0,9.609492063522339
1716.0,1327.0,9.639883041381836
1716.0,1327.0,9.670329809188843
1716.0,1327.0,9.704913854598999
1716.0,1327.0,9.73681902885437
1716.0,1327.0,9.771941900253296
1716.0,1327.0,9.80263900756836
1716.0,1327.0,9.834135055541992
1716.0,1327.0,9.873133897781372
1717.0,1326.0,9.904899835586548
1717.0,1326.0,9.9377920627594
1716.0,1327.0,9.971468925476074
1716.0,1327.0,10.009209871292114
1716.0,1327.0,10.040571928024292
1716.0,1327.0,10.077674150466919
1716.0,1327.0,10.110519886016846
1716.0,1327.0,10.143001794815063
1716.0,1327.0,10.174701929092407
1716.0,1327.0,10.206166982650757
1716.0,1327.0,10.239559888839722
1716.0,1327.0,10.269691944122314
1716.0,1327.0,10.301855087280273
1717.0,1326.0,10.333314180374146
1717.0,1326.0,10.369305849075317
1716.0,1327.0,10.401758909225464
1716.0,1327.0,10.434290885925293
1716.0,1327.0,10.468348026275635
1716.0,1327.0,10.498454093933105
1716.0,1327.0,10.529011964797974
1716.0,1326.0,10.558210134506226
1716.0,1326.0,10.59641408920288
1716.0,1327.0,10.626142024993896
1716.0,1327.0,10.656972885131836
1716.0,1327.0,10.690181016921997
1716.0,1327.0,10.72214674949646
1716.0,1327.0,10.757486820220947
1717.0,1326.0,10.790905952453613
1717.0,1326.0,10.823966026306152
1715.0,1327.0,10.857082843780518
1715.0,1327.0,10.89388918876648
1716.0,1327.0,10.925857067108154
1716.0,1327.0,10.964472770690918
1716.0,1327.0,10.997344017028809
1716.0,1327.0,11.034626960754395
1716.0,1327.0,11.067895889282227
1716.0,1327.0,11.105313777923584
1716.0,1327.0,11.139166116714478
1716.0,1327.0,11.171700954437256
1716.0,1327.0,11.205626010894775
1716.0,1327.0,11.237388134002686
1716.0,1327.0,11.269973039627075
1716.0,1327.0,11.30196213722229
1716.0,1327.0,11.339599847793579
1717.0,1326.0,11.372652053833008
1717.0,1326.0,11.411254167556763
1716.0,1327.0,11.443017959594727
1716.0,1327.0,11.47956895828247
1716.0,1327.0,11.511188983917236
1716.0,1327.0,11.54393196105957
1716.0,1327.0,11.577399015426636
1716.0,1327.0,11.612958908081055
1716.0,1327.0,11.649534940719604
1717.0,1326.0,11.68134093284607
1717.0,1326.0,11.71524691581726
1716.0,1327.0,11.748095989227295
1716.0,1327.0,11.784786939620972
1716.0,1327.0,11.817013025283813
1716.0,1327.0,11.862591981887817
1716.0,1327.0,11.908780813217163
1716.0,1327.0,11.955642938613892
1716.0,1327.0,11.999291896820068
1716.0,1327.0,12.041954755783081
1717.0,1326.0,12.082324028015137
1716.0,1326.0,12.115408897399902
1716.0,1326.0,12.154860019683838
1716.0,1327.0,12.188630104064941
1716.0,1327.0,12.23096776008606
1716.0,1326.0,12.265147924423218
1716.0,1326.0,12.301115036010742
1716.0,1327.0,12.330188751220703
1716.0,1327.0,12.361143112182617
1716.0,1327.0,12.394639015197754
1716.0,1327.0,12.423948049545288
1716.0,1327.0,12.456115961074829
1716.0,1327.0,12.486924886703491
1716.0,1327.0,12.521235942840576
1716.0,1327.0,12.552542924880981
1716.0,1327.0,12.585713863372803
1716.0,1327.0,12.61868691444397
1716.0,1327.0,12.648926019668579
1716.0,1327.0,12.681306838989258
1716.0,1327.0,12.711682081222534
1716.0,1327.0,12.747205972671509
1716.0,1327.0,12.777281045913696
1716.0,1327.0,12.810156106948853
1716.0,1327.0,12.841915845870972
1716.0,1327.0,12.873317956924438
1716.0,1327.0,12.907436847686768
1716.0,1327.0,12.938882112503052
1716.0,1327.0,12.976280927658081
