X,Y,Time
1649,1322,0.019737958908081055
1649,1322,0.0931389331817627
1649,1322,0.10751008987426758
1649,1322,0.1175680160522461
1649,1322,0.12874484062194824
1649,1322,0.13824892044067383
1649,1322,0.14679408073425293
1649,1322,0.15468072891235352
1649,1322,0.16607904434204102
1649,1322,0.1800367832183838
1649,1322,0.19112086296081543
1649,1322,0.19893503189086914
1649,1322,0.20708489418029785
1649,1322,0.2160329818725586
1649,1322,0.22488880157470703
1649,1322,0.23325705528259277
1649,1322,0.24553871154785156
1649,1322,0.2541029453277588
1649,1322,0.26224207878112793
1649,1322,0.2699861526489258
1649,1322,0.2784109115600586
1649,1322,0.2861487865447998
1649,1322,0.2941100597381592
1649,1322,0.30187296867370605
1649,1322,0.31287288665771484
1649,1322,0.3227698802947998
1649,1322,0.3311901092529297
1649,1322,0.3390169143676758
1649,1322,0.34670495986938477
1649,1322,0.3542368412017822
1649,1322,0.3622100353240967
1649,1322,0.37187981605529785
1649,1322,0.38150787353515625
1649,1322,0.393463134765625
1649,1322,0.4022819995880127
1649,1322,0.416367769241333
1649,1322,0.4286649227142334
1649,1322,0.4374427795410156
1649,1322,0.44517993927001953
1649,1322,0.4532358646392822
1649,1322,0.46468687057495117
1649,1322,0.47376489639282227
1649,1322,0.482205867767334
1649,1322,0.49033403396606445
1649,1322,0.4980909824371338
1649,1322,0.5061709880828857
1649,1322,0.5141897201538086
1649,1322,0.5221278667449951
1649,1322,0.5310049057006836
1649,1322,0.5418057441711426
1649,1322,0.5507128238677979
1649,1322,0.5587468147277832
1649,1322,0.566396951675415
1649,1322,0.5744009017944336
1649,1322,0.5822248458862305
1649,1322,0.5899667739868164
1649,1322,0.5974748134613037
1649,1322,0.6082658767700195
1649,1322,0.6186819076538086
1649,1322,0.6277048587799072
1649,1322,0.6355788707733154
1649,1322,0.6435320377349854
1649,1322,0.651329755783081
1649,1322,0.6601150035858154
1649,1322,0.6678547859191895
1649,1322,0.6761300563812256
1649,1322,0.687248945236206
1649,1322,0.6956207752227783
1649,1322,0.7043418884277344
1649,1322,0.712116003036499
1649,1322,0.7196857929229736
1649,1322,0.7276999950408936
1649,1322,0.7353448867797852
1649,1322,0.7433967590332031
1649,1322,0.7515039443969727
1649,1322,0.7630050182342529
1649,1322,0.7716319561004639
1649,1322,0.779926061630249
1649,1322,0.7877047061920166
1649,1322,0.7965669631958008
1649,1322,0.8040168285369873
1649,1322,0.8131289482116699
1649,1322,0.820897102355957
1649,1322,0.83138108253479
1649,1322,0.8410389423370361
1649,1322,0.8494758605957031
1649,1322,0.857633113861084
1649,1322,0.8653247356414795
1649,1322,0.8733687400817871
1649,1322,0.8811500072479248
1649,1322,0.8889830112457275
1649,1322,0.8967649936676025
1649,1322,0.9080588817596436
1649,1322,0.9177958965301514
1649,1322,0.9267857074737549
1649,1322,0.9343838691711426
1649,1322,0.9428339004516602
1649,1322,0.9506368637084961
1649,1322,0.9592010974884033
1649,1322,0.9667646884918213
1649,1322,0.9759879112243652
1649,1322,0.9863729476928711
1649,1322,0.9953038692474365
1649,1322,1.0030217170715332
1649,1322,1.0110840797424316
1649,1322,1.0188958644866943
1649,1322,1.0272247791290283
1649,1322,1.0348739624023438
1649,1322,1.0443689823150635
1649,1322,1.0553898811340332
1649,1322,1.0673878192901611
1649,1322,1.078446865081787
1649,1322,1.0869200229644775
1649,1322,1.0973477363586426
1649,1322,1.1055350303649902
1649,1322,1.1169137954711914
1649,1322,1.1303658485412598
1649,1322,1.1425209045410156
1649,1322,1.1515400409698486
1649,1322,1.1617779731750488
1649,1322,1.1696889400482178
1649,1322,1.178778886795044
1649,1322,1.18662691116333
1649,1322,1.1954939365386963
1649,1322,1.2072699069976807
1649,1322,1.216299057006836
1649,1322,1.2242047786712646
1649,1322,1.2318060398101807
1649,1322,1.2397730350494385
1649,1322,1.2473857402801514
1649,1322,1.255173921585083
1649,1322,1.263063907623291
1649,1322,1.2728440761566162
